OBJECTID,pointid,grid_code,POINT_X,POINT_Y,POINT_Z
1123,1123,0,223150.706909179687500,632355.453857421875000,801.000000000000000
1124,1124,2,223163.126220703125000,632355.453857421875000,801.000000000000000
1125,1125,0,223175.545410156250000,632355.453857421875000,802.000000000000000
1126,1126,2,223187.964599609375000,632355.453857421875000,802.000000000000000
1127,1127,2,223200.383911132812500,632355.453857421875000,803.000000000000000
1128,1128,3,223212.803100585937500,632355.453857421875000,804.000000000000000
1129,1129,4,223225.222290039062500,632355.453857421875000,805.044899999993504
1130,1130,5,223237.641479492187500,632355.453857421875000,806.028500000000349
1131,1131,7,223250.060668945312500,632355.453857421875000,808.000000000000000
1132,1132,12,223262.479980468750000,632355.453857421875000,809.000000000000000
1133,1133,13,223274.899169921875000,632355.453857421875000,811.000000000000000
1134,1134,15,223287.318359375000000,632355.453857421875000,812.000000000000000
1135,1135,12,223299.737548828125000,632355.453857421875000,813.000000000000000
1136,1136,7,223312.156738281250000,632355.453857421875000,813.000000000000000
1137,1137,5,223324.575927734375000,632355.453857421875000,814.000000000000000
1138,1138,5,223336.995239257812500,632355.453857421875000,815.000000000000000
1139,1139,5,223349.414428710937500,632355.453857421875000,816.000000000000000
1140,1140,6,223361.833618164062500,632355.453857421875000,817.000000000000000
1141,1141,4,223374.252929687500000,632355.453857421875000,818.000000000000000
1142,1142,4,223386.672119140625000,632355.453857421875000,818.000000000000000
1143,1143,5,223399.091430664062500,632355.453857421875000,819.000000000000000
1144,1144,4,223411.510620117187500,632355.453857421875000,820.000000000000000
1145,1145,3,222778.130371093750000,632342.976684570312500,729.000000000000000
1146,1146,4,222790.549560546875000,632342.976684570312500,732.000000000000000
1147,1147,7,222802.968872070312500,632342.976684570312500,736.000000000000000
1148,1148,10,222815.388061523437500,632342.976684570312500,739.000000000000000
1149,1149,14,222827.807250976562500,632342.976684570312500,744.000000000000000
1150,1150,16,222840.226440429687500,632342.976684570312500,748.000000000000000
1151,1151,21,222852.645629882812500,632342.976684570312500,752.000000000000000
1152,1152,24,222865.064941406250000,632342.976684570312500,756.000000000000000
1153,1153,26,222877.484130859375000,632342.976684570312500,759.000000000000000
1154,1154,27,222889.903320312500000,632342.976684570312500,762.000000000000000
1155,1155,27,222902.322509765625000,632342.976684570312500,764.000000000000000
1156,1156,27,222914.741699218750000,632342.976684570312500,765.000000000000000
1157,1157,28,222927.161010742187500,632342.976684570312500,766.000000000000000
1158,1158,28,222939.580200195312500,632342.976684570312500,768.000000000000000
1159,1159,28,222951.999511718750000,632342.976684570312500,770.000000000000000
1160,1160,29,222964.418701171875000,632342.976684570312500,773.000000000000000
1161,1161,29,222976.837890625000000,632342.976684570312500,778.000000000000000
1162,1162,29,222989.257080078125000,632342.976684570312500,781.000000000000000
1163,1163,29,223001.676391601562500,632342.976684570312500,785.000000000000000
1164,1164,29,223014.095581054687500,632342.976684570312500,789.000000000000000
1165,1165,29,223026.514770507812500,632342.976684570312500,792.000000000000000
1166,1166,29,223038.933959960937500,632342.976684570312500,795.000000000000000
1167,1167,29,223051.353149414062500,632342.976684570312500,798.000000000000000
1168,1168,29,223063.772460937500000,632342.976684570312500,800.000000000000000
1169,1169,29,223076.191650390625000,632342.976684570312500,802.000000000000000
1170,1170,29,223088.610839843750000,632342.976684570312500,804.000000000000000
1171,1171,28,223101.030029296875000,632342.976684570312500,805.000000000000000
1172,1172,17,223113.449218750000000,632342.976684570312500,805.000000000000000
1173,1173,8,223125.868530273437500,632342.976684570312500,805.000000000000000
1174,1174,4,223138.287719726562500,632342.976684570312500,805.000000000000000
1175,1175,0,223150.706909179687500,632342.976684570312500,804.055099999997765
1176,1176,0,223163.126220703125000,632342.976684570312500,804.000000000000000
1177,1177,0,223175.545410156250000,632342.976684570312500,804.000000000000000
1178,1178,0,223187.964599609375000,632342.976684570312500,804.000000000000000
1179,1179,0,223200.383911132812500,632342.976684570312500,805.622600000002421
1180,1180,0,223212.803100585937500,632342.976684570312500,806.659299999999348
1181,1181,4,223225.222290039062500,632342.976684570312500,807.920100000003004
1182,1182,6,223237.641479492187500,632342.976684570312500,808.000000000000000
1183,1183,11,223250.060668945312500,632342.976684570312500,810.000000000000000
1184,1184,14,223262.479980468750000,632342.976684570312500,812.000000000000000
1185,1185,18,223274.899169921875000,632342.976684570312500,813.000000000000000
1186,1186,18,223287.318359375000000,632342.976684570312500,815.000000000000000
1187,1187,18,223299.737548828125000,632342.976684570312500,815.000000000000000
1188,1188,16,223312.156738281250000,632342.976684570312500,816.000000000000000
1189,1189,8,223324.575927734375000,632342.976684570312500,816.000000000000000
1190,1190,4,223336.995239257812500,632342.976684570312500,817.000000000000000
1191,1191,6,223349.414428710937500,632342.976684570312500,818.000000000000000
1192,1192,4,223361.833618164062500,632342.976684570312500,819.000000000000000
1193,1193,5,223374.252929687500000,632342.976684570312500,819.000000000000000
1194,1194,10,223386.672119140625000,632342.976684570312500,820.000000000000000
1195,1195,8,223399.091430664062500,632342.976684570312500,821.000000000000000
1196,1196,6,223411.510620117187500,632342.976684570312500,821.000000000000000
1197,1197,3,222778.130371093750000,632330.499511718750000,727.000000000000000
1198,1198,4,222790.549560546875000,632330.499511718750000,731.000000000000000
1199,1199,7,222802.968872070312500,632330.499511718750000,735.000000000000000
1200,1200,11,222815.388061523437500,632330.499511718750000,739.000000000000000
1201,1201,14,222827.807250976562500,632330.499511718750000,744.000000000000000
1202,1202,15,222840.226440429687500,632330.499511718750000,748.000000000000000
1203,1203,17,222852.645629882812500,632330.499511718750000,751.000000000000000
1204,1204,24,222865.064941406250000,632330.499511718750000,755.000000000000000
1205,1205,27,222877.484130859375000,632330.499511718750000,758.000000000000000
1206,1206,27,222889.903320312500000,632330.499511718750000,761.000000000000000
1207,1207,27,222902.322509765625000,632330.499511718750000,763.000000000000000
1208,1208,27,222914.741699218750000,632330.499511718750000,765.000000000000000
1209,1209,28,222927.161010742187500,632330.499511718750000,766.000000000000000
1210,1210,28,222939.580200195312500,632330.499511718750000,768.000000000000000
1211,1211,28,222951.999511718750000,632330.499511718750000,770.000000000000000
1212,1212,29,222964.418701171875000,632330.499511718750000,774.000000000000000
1213,1213,29,222976.837890625000000,632330.499511718750000,779.000000000000000
1214,1214,29,222989.257080078125000,632330.499511718750000,782.000000000000000
1215,1215,29,223001.676391601562500,632330.499511718750000,786.000000000000000
1216,1216,29,223014.095581054687500,632330.499511718750000,789.000000000000000
1217,1217,29,223026.514770507812500,632330.499511718750000,792.000000000000000
1218,1218,29,223038.933959960937500,632330.499511718750000,796.000000000000000
1219,1219,29,223051.353149414062500,632330.499511718750000,799.000000000000000
1220,1220,29,223063.772460937500000,632330.499511718750000,801.000000000000000
1221,1221,29,223076.191650390625000,632330.499511718750000,803.000000000000000
1222,1222,29,223088.610839843750000,632330.499511718750000,805.000000000000000
1223,1223,29,223101.030029296875000,632330.499511718750000,807.000000000000000
1224,1224,29,223113.449218750000000,632330.499511718750000,808.000000000000000
1225,1225,23,223125.868530273437500,632330.499511718750000,808.000000000000000
1226,1226,15,223138.287719726562500,632330.499511718750000,808.000000000000000
1227,1227,3,223150.706909179687500,632330.499511718750000,807.000000000000000
1228,1228,0,223163.126220703125000,632330.499511718750000,806.000000000000000
1229,1229,0,223175.545410156250000,632330.499511718750000,806.000000000000000
1230,1230,0,223187.964599609375000,632330.499511718750000,806.975699999995413
1231,1231,0,223200.383911132812500,632330.499511718750000,808.000000000000000
1232,1232,1,223212.803100585937500,632330.499511718750000,809.000000000000000
1233,1233,3,223225.222290039062500,632330.499511718750000,810.862299999993411
1234,1234,5,223237.641479492187500,632330.499511718750000,811.366299999994226
1235,1235,13,223250.060668945312500,632330.499511718750000,812.719899999996414
1236,1236,18,223262.479980468750000,632330.499511718750000,814.074399999997695
1237,1237,20,223274.899169921875000,632330.499511718750000,816.000000000000000
1238,1238,20,223287.318359375000000,632330.499511718750000,818.000000000000000
1239,1239,20,223299.737548828125000,632330.499511718750000,819.000000000000000
1240,1240,19,223312.156738281250000,632330.499511718750000,819.000000000000000
1241,1241,16,223324.575927734375000,632330.499511718750000,819.000000000000000
1242,1242,12,223336.995239257812500,632330.499511718750000,819.000000000000000
1243,1243,6,223349.414428710937500,632330.499511718750000,820.000000000000000
1244,1244,2,223361.833618164062500,632330.499511718750000,820.000000000000000
1245,1245,8,223374.252929687500000,632330.499511718750000,821.000000000000000
1246,1246,9,223386.672119140625000,632330.499511718750000,822.000000000000000
1247,1247,9,223399.091430664062500,632330.499511718750000,822.000000000000000
1248,1248,7,223411.510620117187500,632330.499511718750000,822.000000000000000
1249,1249,3,222778.130371093750000,632318.022216796875000,727.000000000000000
1250,1250,4,222790.549560546875000,632318.022216796875000,731.000000000000000
1251,1251,7,222802.968872070312500,632318.022216796875000,735.000000000000000
1252,1252,11,222815.388061523437500,632318.022216796875000,739.000000000000000
1253,1253,14,222827.807250976562500,632318.022216796875000,743.000000000000000
1254,1254,15,222840.226440429687500,632318.022216796875000,746.000000000000000
1255,1255,17,222852.645629882812500,632318.022216796875000,750.000000000000000
1256,1256,24,222865.064941406250000,632318.022216796875000,753.000000000000000
1257,1257,27,222877.484130859375000,632318.022216796875000,756.000000000000000
1258,1258,27,222889.903320312500000,632318.022216796875000,759.000000000000000
1259,1259,27,222902.322509765625000,632318.022216796875000,762.000000000000000
1260,1260,27,222914.741699218750000,632318.022216796875000,764.000000000000000
1261,1261,28,222927.161010742187500,632318.022216796875000,766.000000000000000
1262,1262,28,222939.580200195312500,632318.022216796875000,769.000000000000000
1263,1263,28,222951.999511718750000,632318.022216796875000,771.000000000000000
1264,1264,29,222964.418701171875000,632318.022216796875000,775.000000000000000
1265,1265,29,222976.837890625000000,632318.022216796875000,779.000000000000000
1266,1266,29,222989.257080078125000,632318.022216796875000,783.000000000000000
1267,1267,29,223001.676391601562500,632318.022216796875000,786.000000000000000
1268,1268,29,223014.095581054687500,632318.022216796875000,789.000000000000000
1269,1269,29,223026.514770507812500,632318.022216796875000,792.000000000000000
1270,1270,29,223038.933959960937500,632318.022216796875000,796.000000000000000
1271,1271,29,223051.353149414062500,632318.022216796875000,799.000000000000000
1272,1272,29,223063.772460937500000,632318.022216796875000,801.000000000000000
1273,1273,29,223076.191650390625000,632318.022216796875000,804.000000000000000
1274,1274,29,223088.610839843750000,632318.022216796875000,806.000000000000000
1275,1275,29,223101.030029296875000,632318.022216796875000,808.000000000000000
1276,1276,29,223113.449218750000000,632318.022216796875000,809.000000000000000
1277,1277,23,223125.868530273437500,632318.022216796875000,810.000000000000000
1278,1278,15,223138.287719726562500,632318.022216796875000,810.000000000000000
1279,1279,3,223150.706909179687500,632318.022216796875000,809.000000000000000
1280,1280,0,223163.126220703125000,632318.022216796875000,809.000000000000000
1281,1281,0,223175.545410156250000,632318.022216796875000,809.000000000000000
1282,1282,0,223187.964599609375000,632318.022216796875000,809.000000000000000
1283,1283,0,223200.383911132812500,632318.022216796875000,810.000000000000000
1284,1284,1,223212.803100585937500,632318.022216796875000,811.000000000000000
1285,1285,3,223225.222290039062500,632318.022216796875000,811.771500000002561
1286,1286,5,223237.641479492187500,632318.022216796875000,814.000000000000000
1287,1287,13,223250.060668945312500,632318.022216796875000,817.000000000000000
1288,1288,18,223262.479980468750000,632318.022216796875000,819.000000000000000
1289,1289,20,223274.899169921875000,632318.022216796875000,819.713900000002468
1290,1290,20,223287.318359375000000,632318.022216796875000,820.390700000003562
1291,1291,20,223299.737548828125000,632318.022216796875000,821.000000000000000
1292,1292,19,223312.156738281250000,632318.022216796875000,821.000000000000000
1293,1293,16,223324.575927734375000,632318.022216796875000,821.000000000000000
1294,1294,12,223336.995239257812500,632318.022216796875000,821.000000000000000
1295,1295,6,223349.414428710937500,632318.022216796875000,821.000000000000000
1296,1296,2,223361.833618164062500,632318.022216796875000,821.000000000000000
1297,1297,8,223374.252929687500000,632318.022216796875000,822.000000000000000
1298,1298,9,223386.672119140625000,632318.022216796875000,823.000000000000000
1299,1299,9,223399.091430664062500,632318.022216796875000,823.000000000000000
1300,1300,7,223411.510620117187500,632318.022216796875000,823.000000000000000
1301,1301,3,222778.130371093750000,632305.545043945312500,727.000000000000000
1302,1302,3,222790.549560546875000,632305.545043945312500,730.000000000000000
1303,1303,6,222802.968872070312500,632305.545043945312500,734.000000000000000
1304,1304,11,222815.388061523437500,632305.545043945312500,738.000000000000000
1305,1305,14,222827.807250976562500,632305.545043945312500,741.000000000000000
1306,1306,15,222840.226440429687500,632305.545043945312500,745.000000000000000
1307,1307,17,222852.645629882812500,632305.545043945312500,748.000000000000000
1308,1308,24,222865.064941406250000,632305.545043945312500,752.000000000000000
1309,1309,27,222877.484130859375000,632305.545043945312500,754.000000000000000
1310,1310,27,222889.903320312500000,632305.545043945312500,757.000000000000000
1311,1311,27,222902.322509765625000,632305.545043945312500,760.000000000000000
1312,1312,27,222914.741699218750000,632305.545043945312500,763.000000000000000
1313,1313,28,222927.161010742187500,632305.545043945312500,766.000000000000000
1314,1314,28,222939.580200195312500,632305.545043945312500,769.000000000000000
1315,1315,28,222951.999511718750000,632305.545043945312500,771.000000000000000
1316,1316,29,222964.418701171875000,632305.545043945312500,775.000000000000000
1317,1317,29,222976.837890625000000,632305.545043945312500,779.000000000000000
1318,1318,29,222989.257080078125000,632305.545043945312500,782.000000000000000
1319,1319,29,223001.676391601562500,632305.545043945312500,785.000000000000000
1320,1320,29,223014.095581054687500,632305.545043945312500,788.000000000000000
1321,1321,29,223026.514770507812500,632305.545043945312500,792.000000000000000
1322,1322,29,223038.933959960937500,632305.545043945312500,795.000000000000000
1323,1323,29,223051.353149414062500,632305.545043945312500,798.000000000000000
1324,1324,29,223063.772460937500000,632305.545043945312500,800.000000000000000
1325,1325,29,223076.191650390625000,632305.545043945312500,803.000000000000000
1326,1326,29,223088.610839843750000,632305.545043945312500,806.000000000000000
1327,1327,30,223101.030029296875000,632305.545043945312500,809.000000000000000
1328,1328,30,223113.449218750000000,632305.545043945312500,810.000000000000000
1329,1329,30,223125.868530273437500,632305.545043945312500,811.000000000000000
1330,1330,23,223138.287719726562500,632305.545043945312500,812.000000000000000
1331,1331,4,223150.706909179687500,632305.545043945312500,811.000000000000000
1332,1332,1,223163.126220703125000,632305.545043945312500,811.000000000000000
1333,1333,1,223175.545410156250000,632305.545043945312500,811.000000000000000
1334,1334,0,223187.964599609375000,632305.545043945312500,811.000000000000000
1335,1335,0,223200.383911132812500,632305.545043945312500,811.000000000000000
1336,1336,1,223212.803100585937500,632305.545043945312500,812.000000000000000
1337,1337,3,223225.222290039062500,632305.545043945312500,812.680200000002515
1338,1338,6,223237.641479492187500,632305.545043945312500,815.000000000000000
1339,1339,14,223250.060668945312500,632305.545043945312500,818.000000000000000
1340,1340,19,223262.479980468750000,632305.545043945312500,820.000000000000000
1341,1341,20,223274.899169921875000,632305.545043945312500,821.000000000000000
1342,1342,20,223287.318359375000000,632305.545043945312500,822.000000000000000
1343,1343,20,223299.737548828125000,632305.545043945312500,822.000000000000000
1344,1344,19,223312.156738281250000,632305.545043945312500,822.000000000000000
1345,1345,16,223324.575927734375000,632305.545043945312500,822.000000000000000
1346,1346,13,223336.995239257812500,632305.545043945312500,822.000000000000000
1347,1347,9,223349.414428710937500,632305.545043945312500,822.000000000000000
1348,1348,8,223361.833618164062500,632305.545043945312500,822.000000000000000
1349,1349,9,223374.252929687500000,632305.545043945312500,823.000000000000000
1350,1350,8,223386.672119140625000,632305.545043945312500,823.000000000000000
1351,1351,4,223399.091430664062500,632305.545043945312500,823.000000000000000
1352,1352,4,223411.510620117187500,632305.545043945312500,823.000000000000000
1353,1353,3,222778.130371093750000,632293.067871093750000,726.000000000000000
1354,1354,3,222790.549560546875000,632293.067871093750000,730.000000000000000
1355,1355,7,222802.968872070312500,632293.067871093750000,734.000000000000000
1356,1356,11,222815.388061523437500,632293.067871093750000,737.000000000000000
1357,1357,14,222827.807250976562500,632293.067871093750000,740.000000000000000
1358,1358,15,222840.226440429687500,632293.067871093750000,744.000000000000000
1359,1359,17,222852.645629882812500,632293.067871093750000,747.000000000000000
1360,1360,22,222865.064941406250000,632293.067871093750000,750.000000000000000
1361,1361,26,222877.484130859375000,632293.067871093750000,752.000000000000000
1362,1362,27,222889.903320312500000,632293.067871093750000,755.000000000000000
1363,1363,27,222902.322509765625000,632293.067871093750000,758.000000000000000
1364,1364,27,222914.741699218750000,632293.067871093750000,761.000000000000000
1365,1365,27,222927.161010742187500,632293.067871093750000,764.000000000000000
1366,1366,28,222939.580200195312500,632293.067871093750000,767.000000000000000
1367,1367,28,222951.999511718750000,632293.067871093750000,771.000000000000000
1368,1368,29,222964.418701171875000,632293.067871093750000,775.000000000000000
1369,1369,29,222976.837890625000000,632293.067871093750000,778.000000000000000
1370,1370,29,222989.257080078125000,632293.067871093750000,782.000000000000000
1371,1371,29,223001.676391601562500,632293.067871093750000,784.000000000000000
1372,1372,29,223014.095581054687500,632293.067871093750000,787.000000000000000
1373,1373,29,223026.514770507812500,632293.067871093750000,791.000000000000000
1374,1374,29,223038.933959960937500,632293.067871093750000,794.000000000000000
1375,1375,29,223051.353149414062500,632293.067871093750000,797.000000000000000
1376,1376,29,223063.772460937500000,632293.067871093750000,799.000000000000000
1377,1377,29,223076.191650390625000,632293.067871093750000,802.000000000000000
1378,1378,29,223088.610839843750000,632293.067871093750000,805.000000000000000
1379,1379,30,223101.030029296875000,632293.067871093750000,808.000000000000000
1380,1380,30,223113.449218750000000,632293.067871093750000,810.000000000000000
1381,1381,30,223125.868530273437500,632293.067871093750000,812.000000000000000
1382,1382,29,223138.287719726562500,632293.067871093750000,813.000000000000000
1383,1383,16,223150.706909179687500,632293.067871093750000,813.000000000000000
1384,1384,8,223163.126220703125000,632293.067871093750000,813.000000000000000
1385,1385,3,223175.545410156250000,632293.067871093750000,813.000000000000000
1386,1386,2,223187.964599609375000,632293.067871093750000,813.000000000000000
1387,1387,2,223200.383911132812500,632293.067871093750000,813.000000000000000
1388,1388,1,223212.803100585937500,632293.067871093750000,813.000000000000000
1389,1389,3,223225.222290039062500,632293.067871093750000,813.588900000002468
1390,1390,6,223237.641479492187500,632293.067871093750000,816.000000000000000
1391,1391,14,223250.060668945312500,632293.067871093750000,819.000000000000000
1392,1392,19,223262.479980468750000,632293.067871093750000,821.000000000000000
1393,1393,20,223274.899169921875000,632293.067871093750000,822.000000000000000
1394,1394,20,223287.318359375000000,632293.067871093750000,822.000000000000000
1395,1395,17,223299.737548828125000,632293.067871093750000,823.000000000000000
1396,1396,17,223312.156738281250000,632293.067871093750000,823.000000000000000
1397,1397,15,223324.575927734375000,632293.067871093750000,823.000000000000000
1398,1398,14,223336.995239257812500,632293.067871093750000,823.000000000000000
1399,1399,11,223349.414428710937500,632293.067871093750000,823.000000000000000
1400,1400,9,223361.833618164062500,632293.067871093750000,823.000000000000000
1401,1401,6,223374.252929687500000,632293.067871093750000,823.000000000000000
1402,1402,5,223386.672119140625000,632293.067871093750000,823.000000000000000
1403,1403,4,223399.091430664062500,632293.067871093750000,823.000000000000000
1404,1404,2,223411.510620117187500,632293.067871093750000,822.840299999996205
1405,1405,3,222778.130371093750000,632280.590820312500000,726.000000000000000
1406,1406,3,222790.549560546875000,632280.590820312500000,730.000000000000000
1407,1407,6,222802.968872070312500,632280.590820312500000,733.000000000000000
1408,1408,12,222815.388061523437500,632280.590820312500000,736.000000000000000
1409,1409,14,222827.807250976562500,632280.590820312500000,739.000000000000000
1410,1410,15,222840.226440429687500,632280.590820312500000,742.000000000000000
1411,1411,15,222852.645629882812500,632280.590820312500000,745.000000000000000
1412,1412,18,222865.064941406250000,632280.590820312500000,748.000000000000000
1413,1413,23,222877.484130859375000,632280.590820312500000,750.000000000000000
1414,1414,26,222889.903320312500000,632280.590820312500000,753.000000000000000
1415,1415,27,222902.322509765625000,632280.590820312500000,755.000000000000000
1416,1416,27,222914.741699218750000,632280.590820312500000,758.000000000000000
1417,1417,27,222927.161010742187500,632280.590820312500000,761.000000000000000
1418,1418,28,222939.580200195312500,632280.590820312500000,765.000000000000000
1419,1419,28,222951.999511718750000,632280.590820312500000,769.000000000000000
1420,1420,29,222964.418701171875000,632280.590820312500000,773.000000000000000
1421,1421,29,222976.837890625000000,632280.590820312500000,777.000000000000000
1422,1422,29,222989.257080078125000,632280.590820312500000,780.000000000000000
1423,1423,29,223001.676391601562500,632280.590820312500000,783.000000000000000
1424,1424,29,223014.095581054687500,632280.590820312500000,786.000000000000000
1425,1425,29,223026.514770507812500,632280.590820312500000,789.000000000000000
1426,1426,29,223038.933959960937500,632280.590820312500000,793.000000000000000
1427,1427,29,223051.353149414062500,632280.590820312500000,795.000000000000000
1428,1428,29,223063.772460937500000,632280.590820312500000,798.000000000000000
1429,1429,29,223076.191650390625000,632280.590820312500000,800.000000000000000
1430,1430,29,223088.610839843750000,632280.590820312500000,803.000000000000000
1431,1431,30,223101.030029296875000,632280.590820312500000,806.000000000000000
1432,1432,30,223113.449218750000000,632280.590820312500000,809.000000000000000
1433,1433,30,223125.868530273437500,632280.590820312500000,812.000000000000000
1434,1434,30,223138.287719726562500,632280.590820312500000,813.000000000000000
1435,1435,29,223150.706909179687500,632280.590820312500000,814.000000000000000
1436,1436,22,223163.126220703125000,632280.590820312500000,814.000000000000000
1437,1437,15,223175.545410156250000,632280.590820312500000,814.000000000000000
1438,1438,10,223187.964599609375000,632280.590820312500000,815.000000000000000
1439,1439,10,223200.383911132812500,632280.590820312500000,815.000000000000000
1440,1440,6,223212.803100585937500,632280.590820312500000,815.000000000000000
1441,1441,3,223225.222290039062500,632280.590820312500000,814.994200000001001
1442,1442,6,223237.641479492187500,632280.590820312500000,817.000000000000000
1443,1443,15,223250.060668945312500,632280.590820312500000,820.000000000000000
1444,1444,19,223262.479980468750000,632280.590820312500000,821.000000000000000
1445,1445,19,223274.899169921875000,632280.590820312500000,822.000000000000000
1446,1446,17,223287.318359375000000,632280.590820312500000,822.000000000000000
1447,1447,15,223299.737548828125000,632280.590820312500000,823.000000000000000
1448,1448,15,223312.156738281250000,632280.590820312500000,823.000000000000000
1449,1449,14,223324.575927734375000,632280.590820312500000,823.000000000000000
1450,1450,12,223336.995239257812500,632280.590820312500000,823.000000000000000
1451,1451,8,223349.414428710937500,632280.590820312500000,823.000000000000000
1452,1452,6,223361.833618164062500,632280.590820312500000,823.000000000000000
1453,1453,6,223374.252929687500000,632280.590820312500000,823.000000000000000
1454,1454,2,223386.672119140625000,632280.590820312500000,823.000000000000000
1455,1455,2,223399.091430664062500,632280.590820312500000,823.000000000000000
1456,1456,2,223411.510620117187500,632280.590820312500000,822.000000000000000
1457,1457,3,222778.130371093750000,632268.113525390625000,726.000000000000000
1458,1458,3,222790.549560546875000,632268.113525390625000,729.000000000000000
1459,1459,6,222802.968872070312500,632268.113525390625000,732.000000000000000
1460,1460,11,222815.388061523437500,632268.113525390625000,735.000000000000000
1461,1461,14,222827.807250976562500,632268.113525390625000,738.000000000000000
1462,1462,15,222840.226440429687500,632268.113525390625000,741.000000000000000
1463,1463,15,222852.645629882812500,632268.113525390625000,743.000000000000000
1464,1464,15,222865.064941406250000,632268.113525390625000,745.000000000000000
1465,1465,21,222877.484130859375000,632268.113525390625000,748.000000000000000
1466,1466,25,222889.903320312500000,632268.113525390625000,750.000000000000000
1467,1467,27,222902.322509765625000,632268.113525390625000,753.000000000000000
1468,1468,27,222914.741699218750000,632268.113525390625000,755.000000000000000
1469,1469,27,222927.161010742187500,632268.113525390625000,758.000000000000000
1470,1470,27,222939.580200195312500,632268.113525390625000,763.000000000000000
1471,1471,28,222951.999511718750000,632268.113525390625000,768.000000000000000
1472,1472,29,222964.418701171875000,632268.113525390625000,772.000000000000000
1473,1473,29,222976.837890625000000,632268.113525390625000,776.000000000000000
1474,1474,29,222989.257080078125000,632268.113525390625000,779.000000000000000
1475,1475,29,223001.676391601562500,632268.113525390625000,782.000000000000000
1476,1476,29,223014.095581054687500,632268.113525390625000,785.000000000000000
1477,1477,29,223026.514770507812500,632268.113525390625000,788.000000000000000
1478,1478,29,223038.933959960937500,632268.113525390625000,792.000000000000000
1479,1479,29,223051.353149414062500,632268.113525390625000,795.000000000000000
1480,1480,29,223063.772460937500000,632268.113525390625000,797.000000000000000
1481,1481,29,223076.191650390625000,632268.113525390625000,800.000000000000000
1482,1482,29,223088.610839843750000,632268.113525390625000,802.000000000000000
1483,1483,30,223101.030029296875000,632268.113525390625000,805.000000000000000
1484,1484,30,223113.449218750000000,632268.113525390625000,809.000000000000000
1485,1485,30,223125.868530273437500,632268.113525390625000,812.000000000000000
1486,1486,30,223138.287719726562500,632268.113525390625000,814.000000000000000
1487,1487,29,223150.706909179687500,632268.113525390625000,815.000000000000000
1488,1488,24,223163.126220703125000,632268.113525390625000,815.000000000000000
1489,1489,16,223175.545410156250000,632268.113525390625000,816.000000000000000
1490,1490,18,223187.964599609375000,632268.113525390625000,816.000000000000000
1491,1491,18,223200.383911132812500,632268.113525390625000,817.000000000000000
1492,1492,12,223212.803100585937500,632268.113525390625000,817.000000000000000
1493,1493,8,223225.222290039062500,632268.113525390625000,816.812500000000000
1494,1494,7,223237.641479492187500,632268.113525390625000,818.000000000000000
1495,1495,14,223250.060668945312500,632268.113525390625000,820.000000000000000
1496,1496,16,223262.479980468750000,632268.113525390625000,821.000000000000000
1497,1497,15,223274.899169921875000,632268.113525390625000,822.000000000000000
1498,1498,15,223287.318359375000000,632268.113525390625000,823.000000000000000
1499,1499,14,223299.737548828125000,632268.113525390625000,823.000000000000000
1500,1500,14,223312.156738281250000,632268.113525390625000,823.000000000000000
1501,1501,10,223324.575927734375000,632268.113525390625000,823.000000000000000
1502,1502,7,223336.995239257812500,632268.113525390625000,823.000000000000000
1503,1503,4,223349.414428710937500,632268.113525390625000,823.000000000000000
1504,1504,4,223361.833618164062500,632268.113525390625000,823.000000000000000
1505,1505,2,223374.252929687500000,632268.113525390625000,823.000000000000000
1506,1506,2,223386.672119140625000,632268.113525390625000,823.000000000000000
1507,1507,2,223399.091430664062500,632268.113525390625000,823.000000000000000
1508,1508,1,223411.510620117187500,632268.113525390625000,822.000000000000000
1509,1509,3,222778.130371093750000,632255.636352539062500,726.000000000000000
1510,1510,3,222790.549560546875000,632255.636352539062500,729.000000000000000
1511,1511,6,222802.968872070312500,632255.636352539062500,731.000000000000000
1512,1512,11,222815.388061523437500,632255.636352539062500,733.000000000000000
1513,1513,12,222827.807250976562500,632255.636352539062500,736.000000000000000
1514,1514,14,222840.226440429687500,632255.636352539062500,738.000000000000000
1515,1515,15,222852.645629882812500,632255.636352539062500,740.000000000000000
1516,1516,15,222865.064941406250000,632255.636352539062500,743.000000000000000
1517,1517,17,222877.484130859375000,632255.636352539062500,745.000000000000000
1518,1518,23,222889.903320312500000,632255.636352539062500,748.000000000000000
1519,1519,27,222902.322509765625000,632255.636352539062500,751.000000000000000
1520,1520,27,222914.741699218750000,632255.636352539062500,753.000000000000000
1521,1521,27,222927.161010742187500,632255.636352539062500,757.000000000000000
1522,1522,27,222939.580200195312500,632255.636352539062500,761.000000000000000
1523,1523,28,222951.999511718750000,632255.636352539062500,766.000000000000000
1524,1524,29,222964.418701171875000,632255.636352539062500,770.000000000000000
1525,1525,29,222976.837890625000000,632255.636352539062500,775.000000000000000
1526,1526,29,222989.257080078125000,632255.636352539062500,778.000000000000000
1527,1527,29,223001.676391601562500,632255.636352539062500,781.000000000000000
1528,1528,29,223014.095581054687500,632255.636352539062500,784.000000000000000
1529,1529,29,223026.514770507812500,632255.636352539062500,788.000000000000000
1530,1530,29,223038.933959960937500,632255.636352539062500,791.000000000000000
1531,1531,29,223051.353149414062500,632255.636352539062500,795.000000000000000
1532,1532,29,223063.772460937500000,632255.636352539062500,797.000000000000000
